Frame Number,Timecode,content_val,delta_edges,delta_hue,delta_lum,delta_sat
4262,00:02:22.175,0.00010850694444444445,0.0,0.0,0.00029839409722222225,2.712673611111111e-05
4263,00:02:22.209,0.0,0.0,0.0,0.0,0.0
4264,00:02:22.242,0.00010850694444444445,0.0,0.0,0.00029839409722222225,2.712673611111111e-05
4265,00:02:22.275,0.00010850694444444445,0.0,0.0,0.00029839409722222225,2.712673611111111e-05
4266,00:02:22.309,0.0,0.0,0.0,0.0,0.0
4267,00:02:22.342,0.00010850694444444445,0.0,0.0,0.00029839409722222225,2.712673611111111e-05
4268,00:02:22.376,0.00010850694444444445,0.0,0.0,0.00029839409722222225,2.712673611111111e-05
4269,00:02:22.409,0.0,0.0,0.0,0.0,0.0
4270,00:02:22.442,0.00010850694444444445,0.0,0.0,0.00029839409722222225,2.712673611111111e-05
4271,00:02:22.476,0.00012659143518518518,0.0,0.0,0.00035264756944444444,2.712673611111111e-05
4272,00:02:22.509,0.0,0.0,0.0,0.0,0.0
4273,00:02:22.542,0.00012659143518518518,0.0,0.0,0.00035264756944444444,2.712673611111111e-05
4274,00:02:22.576,0.00010850694444444445,0.0,0.0,0.00029839409722222225,2.712673611111111e-05
4275,00:02:22.609,0.0,0.0,0.0,0.0,0.0
4276,00:02:22.643,0.00010850694444444445,0.0,0.0,0.00029839409722222225,2.712673611111111e-05
4277,00:02:22.676,0.00010850694444444445,0.0,0.0,0.00029839409722222225,2.712673611111111e-05
4278,00:02:22.709,0.0,0.0,0.0,0.0,0.0
4279,00:02:22.743,0.00010850694444444445,0.0,0.0,0.00029839409722222225,2.712673611111111e-05
4280,00:02:22.776,0.007215711805555556,0.0,0.003933376736111111,0.0048828125,0.012830946180555556
4281,00:02:22.809,0.0,0.0,0.0,0.0,0.0
4282,00:02:22.843,0.007559317129629629,0.020751953125,0.003933376736111111,0.005723741319444444,0.013020833333333334
4283,00:02:22.876,0.00039785879629629633,0.020751953125,2.712673611111111e-05,0.0009494357638888889,0.00021701388888888888
4284,00:02:22.909,0.0,0.0,0.0,0.0,0.0
4285,00:02:22.943,1.1171694155092593,4.427083333333333,2.278781467013889,0.4391276041666667,0.6335991753472222
4286,00:02:22.976,0.003761574074074074,0.006917317708333333,0.005913628472222222,0.002875434027777778,0.002495659722222222
4287,00:02:23.010,0.00013563368055555553,0.0,0.00021701388888888888,8.138020833333333e-05,0.00010850694444444444
4288,00:02:23.043,0.0031919126157407413,0.13142903645833334,0.005859375,0.001491970486111111,0.002224392361111111
4289,00:02:23.076,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4290,00:02:23.110,0.0,0.0,0.0,0.0,0.0
4291,00:02:23.143,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4292,00:02:23.176,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4293,00:02:23.210,0.0,0.0,0.0,0.0,0.0
4294,00:02:23.243,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4295,00:02:23.276,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4296,00:02:23.310,0.0,0.0,0.0,0.0,0.0
4297,00:02:23.343,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4298,00:02:23.377,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4299,00:02:23.410,0.0,0.0,0.0,0.0,0.0
4300,00:02:23.443,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4301,00:02:23.477,0.0005154079861111111,0.0,0.0010308159722222222,0.0004069010416666667,0.00010850694444444444
4302,00:02:23.510,4.5211226851851856e-05,0.0,0.00010850694444444444,0.0,2.712673611111111e-05
4303,00:02:23.543,0.0005154079861111111,0.0,0.0010308159722222222,0.0004069010416666667,0.00010850694444444444
4304,00:02:23.577,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4305,00:02:23.610,0.0,0.0,0.0,0.0,0.0
4306,00:02:23.644,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4307,00:02:23.677,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4308,00:02:23.710,0.0,0.0,0.0,0.0,0.0
4309,00:02:23.744,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4310,00:02:23.777,0.00010850694444444444,0.0,0.0,0.0003255208333333333,0.0
4311,00:02:23.810,0.0,0.0,0.0,0.0,0.0
4312,00:02:23.844,0.00036168981481481485,0.027669270833333332,0.0,0.0010850694444444445,0.0
4313,00:02:23.877,0.0003888165509259259,0.027669270833333332,0.0,0.0011121961805555555,5.425347222222222e-05
4314,00:02:23.910,0.00013563368055555553,0.0,0.0,0.00035264756944444444,5.425347222222222e-05
4315,00:02:23.944,0.00016276041666666666,0.0,0.0,0.00048828125,0.0
4316,00:02:23.977,0.0005244502314814815,0.0,0.001003689236111111,0.0004611545138888889,0.00010850694444444444
4317,00:02:24.011,8.138020833333333e-05,0.0,8.138020833333333e-05,0.00010850694444444444,5.425347222222222e-05
4318,00:02:24.044,0.0005244502314814815,0.0,0.001003689236111111,0.0004611545138888889,0.00010850694444444444
4319,00:02:24.077,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4320,00:02:24.111,0.0,0.0,0.0,0.0,0.0
4321,00:02:24.144,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4322,00:02:24.177,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4323,00:02:24.211,0.0,0.0,0.0,0.0,0.0
4324,00:02:24.244,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4325,00:02:24.277,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4326,00:02:24.311,0.0,0.0,0.0,0.0,0.0
4327,00:02:24.344,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4328,00:02:24.378,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4329,00:02:24.411,0.0,0.0,0.0,0.0,0.0
4330,00:02:24.444,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4331,00:02:24.478,0.0005244502314814815,0.0,0.001003689236111111,0.0004611545138888889,0.00010850694444444444
4332,00:02:24.511,5.425347222222222e-05,0.0,8.138020833333333e-05,5.425347222222222e-05,2.712673611111111e-05
4333,00:02:24.544,0.00047019675925925923,0.0,0.0009223090277777778,0.0004069010416666667,8.138020833333333e-05
4334,00:02:24.578,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4335,00:02:24.611,0.0,0.0,0.0,0.0,0.0
4336,00:02:24.645,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4337,00:02:24.678,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4338,00:02:24.711,0.0,0.0,0.0,0.0,0.0
4339,00:02:24.745,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4340,00:02:24.778,8.138020833333333e-05,0.0,0.0,0.000244140625,0.0
4341,00:02:24.811,0.0,0.0,0.0,0.0,0.0
4342,00:02:24.845,0.0002983940972222222,0.027669270833333332,0.0,0.0008951822916666666,0.0
4343,00:02:24.878,0.0002079716435185185,0.027669270833333332,0.0,0.0006239149305555555,0.0
4344,00:02:24.911,0.0,0.0,0.0,0.0,0.0
4345,00:02:24.945,0.7553258825231483,3.9982096354166665,1.4170735677083333,0.3306477864583333,0.5182562934027778
4346,00:02:24.978,0.001971209490740741,0.027669270833333332,0.0017632378472222222,0.002224392361111111,0.001925998263888889
4347,00:02:25.012,3.616898148148148e-05,0.0,5.425347222222222e-05,2.712673611111111e-05,2.712673611111111e-05
4348,00:02:25.045,0.002197265625,0.0,0.00341796875,0.001491970486111111,0.001681857638888889
4349,00:02:25.078,0.00010850694444444444,0.0,0.0,0.0003255208333333333,0.0
4350,00:02:25.112,0.0,0.0,0.0,0.0,0.0
4351,00:02:25.145,0.0,0.0,0.0,0.0,0.0
4352,00:02:25.178,1.808449074074074e-05,0.0,0.0,5.425347222222222e-05,0.0
4353,00:02:25.212,1.808449074074074e-05,0.0,0.0,5.425347222222222e-05,0.0
4354,00:02:25.245,2.712673611111111e-05,0.0,0.0,8.138020833333333e-05,0.0
4355,00:02:25.278,0.00013563368055555556,0.0,0.0,0.0004069010416666667,0.0
4356,00:02:25.312,0.0,0.0,0.0,0.0,0.0
4357,00:02:25.345,0.00010850694444444444,0.0,0.0,0.0003255208333333333,0.0
4358,00:02:25.379,8.138020833333333e-05,0.0,0.0,0.000244140625,0.0
4359,00:02:25.412,0.0,0.0,0.0,0.0,0.0
4360,00:02:25.445,8.138020833333333e-05,0.0,0.0,0.000244140625,0.0
4361,00:02:25.479,0.0007957175925925925,0.0,0.0021158854166666665,0.00010850694444444444,0.00016276041666666666
4362,00:02:25.512,0.0,0.0,0.0,0.0,0.0
4363,00:02:25.545,0.0007957175925925925,0.0,0.0021158854166666665,0.00010850694444444444,0.00016276041666666666
4364,00:02:25.579,0.0,0.0,0.0,0.0,0.0
4365,00:02:25.612,0.0,0.0,0.0,0.0,0.0
4366,00:02:25.646,0.0,0.0,0.0,0.0,0.0
4367,00:02:25.679,0.0,0.0,0.0,0.0,0.0
4368,00:02:25.712,0.0,0.0,0.0,0.0,0.0
4369,00:02:25.746,0.0,0.0,0.0,0.0,0.0
4370,00:02:25.779,0.00634765625,0.0,0.003689236111111111,0.003445095486111111,0.011908637152777778
4371,00:02:25.812,0.0,0.0,0.0,0.0,0.0
4372,00:02:25.846,0.007595486111111111,0.0,0.006401909722222222,0.004123263888888889,0.012261284722222222
4373,00:02:25.879,0.0014467592592592594,0.0,0.0012749565972222222,0.0006510416666666666,0.002414279513888889
4374,00:02:25.912,9.042245370370371e-05,0.0,0.0,0.0002712673611111111,0.0
4375,00:02:25.946,0.0006419994212962963,0.0,0.00018988715277777778,0.0007052951388888889,0.0010308159722222222
4376,00:02:25.979,0.0008228443287037037,0.0,0.0021158854166666665,0.00018988715277777778,0.00016276041666666666
4377,00:02:26.013,8.138020833333333e-05,0.0,5.425347222222222e-05,0.00016276041666666666,2.712673611111111e-05
4378,00:02:26.046,0.0007957175925925925,0.0,0.0021158854166666665,0.00010850694444444444,0.00016276041666666666
4379,00:02:26.079,0.0,0.0,0.0,0.0,0.0
4380,00:02:26.113,0.0,0.0,0.0,0.0,0.0
4381,00:02:26.146,0.0,0.0,0.0,0.0,0.0
4382,00:02:26.179,0.0,0.0,0.0,0.0,0.0
4383,00:02:26.213,0.0,0.0,0.0,0.0,0.0
4384,00:02:26.246,0.0,0.0,0.0,0.0,0.0
4385,00:02:26.279,0.0,0.0,0.0,0.0,0.0
4386,00:02:26.313,0.0,0.0,0.0,0.0,0.0
4387,00:02:26.346,0.0,0.0,0.0,0.0,0.0
4388,00:02:26.380,0.0,0.0,0.0,0.0,0.0
4389,00:02:26.413,0.0,0.0,0.0,0.0,0.0
4390,00:02:26.446,0.0,0.0,0.0,0.0,0.0
4391,00:02:26.480,0.0007957175925925925,0.0,0.0021158854166666665,0.00010850694444444444,0.00016276041666666666
4392,00:02:26.513,0.0,0.0,0.0,0.0,0.0
4393,00:02:26.546,0.0007957175925925925,0.0,0.0021158854166666665,0.00010850694444444444,0.00016276041666666666
4394,00:02:26.580,0.0,0.0,0.0,0.0,0.0
4395,00:02:26.613,0.0,0.0,0.0,0.0,0.0
4396,00:02:26.647,0.0,0.0,0.0,0.0,0.0
4397,00:02:26.680,0.0,0.0,0.0,0.0,0.0
4398,00:02:26.713,0.0,0.0,0.0,0.0,0.0
4399,00:02:26.747,0.0,0.0,0.0,0.0,0.0
4400,00:02:26.780,0.006438078703703704,0.0,0.003173828125,0.004204644097222222,0.011935763888888888
4401,00:02:26.813,0.0,0.0,0.0,0.0,0.0
4402,00:02:26.847,0.006546585648148148,0.0,0.003173828125,0.004340277777777778,0.012125651041666666
4403,00:02:26.880,0.00017180266203703704,0.0,2.712673611111111e-05,0.0002712673611111111,0.00021701388888888888
4404,00:02:26.913,0.0,0.0,0.0,0.0,0.0
4405,00:02:26.947,0.754638671875,3.8321940104166665,1.41552734375,0.3314615885416667,0.5169270833333334
4406,00:02:26.980,0.003761574074074074,0.006917317708333333,0.005913628472222222,0.002875434027777778,0.002495659722222222
4407,00:02:27.014,0.00013563368055555553,0.0,0.00021701388888888888,8.138020833333333e-05,0.00010850694444444444
4408,00:02:27.047,0.0031919126157407413,0.13142903645833334,0.005859375,0.001491970486111111,0.002224392361111111
4409,00:02:27.080,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4410,00:02:27.114,0.0,0.0,0.0,0.0,0.0
4411,00:02:27.147,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4412,00:02:27.180,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4413,00:02:27.214,0.0,0.0,0.0,0.0,0.0
4414,00:02:27.247,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4415,00:02:27.280,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4416,00:02:27.314,0.0,0.0,0.0,0.0,0.0
4417,00:02:27.347,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4418,00:02:27.381,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4419,00:02:27.414,0.0,0.0,0.0,0.0,0.0
4420,00:02:27.447,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4421,00:02:27.481,0.0005154079861111111,0.0,0.0010308159722222222,0.0004069010416666667,0.00010850694444444444
4422,00:02:27.514,4.5211226851851856e-05,0.0,0.00010850694444444444,0.0,2.712673611111111e-05
4423,00:02:27.547,0.0005154079861111111,0.0,0.0010308159722222222,0.0004069010416666667,0.00010850694444444444
4424,00:02:27.581,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4425,00:02:27.614,0.0,0.0,0.0,0.0,0.0
4426,00:02:27.648,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4427,00:02:27.681,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4428,00:02:27.714,0.0,0.0,0.0,0.0,0.0
4429,00:02:27.748,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4430,00:02:27.781,0.00010850694444444444,0.0,0.0,0.0003255208333333333,0.0
4431,00:02:27.814,0.0,0.0,0.0,0.0,0.0
4432,00:02:27.848,0.00036168981481481485,0.027669270833333332,0.0,0.0010850694444444445,0.0
4433,00:02:27.881,0.0003888165509259259,0.027669270833333332,0.0,0.0011121961805555555,5.425347222222222e-05
4434,00:02:27.914,0.00013563368055555553,0.0,0.0,0.00035264756944444444,5.425347222222222e-05
4435,00:02:27.948,0.00016276041666666666,0.0,0.0,0.00048828125,0.0
4436,00:02:27.981,0.0005244502314814815,0.0,0.001003689236111111,0.0004611545138888889,0.00010850694444444444
4437,00:02:28.015,8.138020833333333e-05,0.0,8.138020833333333e-05,0.00010850694444444444,5.425347222222222e-05
4438,00:02:28.048,0.0005244502314814815,0.0,0.001003689236111111,0.0004611545138888889,0.00010850694444444444
4439,00:02:28.081,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4440,00:02:28.115,0.0,0.0,0.0,0.0,0.0
4441,00:02:28.148,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4442,00:02:28.181,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4443,00:02:28.215,0.0,0.0,0.0,0.0,0.0
4444,00:02:28.248,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4445,00:02:28.281,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4446,00:02:28.315,0.0,0.0,0.0,0.0,0.0
4447,00:02:28.348,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4448,00:02:28.382,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4449,00:02:28.415,0.0,0.0,0.0,0.0,0.0
4450,00:02:28.448,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4451,00:02:28.482,0.0005244502314814815,0.0,0.001003689236111111,0.0004611545138888889,0.00010850694444444444
4452,00:02:28.515,5.425347222222222e-05,0.0,8.138020833333333e-05,5.425347222222222e-05,2.712673611111111e-05
4453,00:02:28.548,0.00047019675925925923,0.0,0.0009223090277777778,0.0004069010416666667,8.138020833333333e-05
4454,00:02:28.582,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4455,00:02:28.615,0.0,0.0,0.0,0.0,0.0
4456,00:02:28.649,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4457,00:02:28.682,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4458,00:02:28.715,0.0,0.0,0.0,0.0,0.0
4459,00:02:28.749,7.233796296296296e-05,0.0,0.0,0.00021701388888888888,0.0
4460,00:02:28.782,8.138020833333333e-05,0.0,0.0,0.000244140625,0.0
4461,00:02:28.815,0.0,0.0,0.0,0.0,0.0
4462,00:02:28.849,0.0002983940972222222,0.027669270833333332,0.0,0.0008951822916666666,0.0
4463,00:02:28.882,0.0002079716435185185,0.027669270833333332,0.0,0.0006239149305555555,0.0
4464,00:02:28.915,0.0,0.0,0.0,0.0,0.0
4465,00:02:28.949,0.7553258825231483,3.9982096354166665,1.4170735677083333,0.3306477864583333,0.5182562934027778
4466,00:02:28.982,0.001971209490740741,0.027669270833333332,0.0017632378472222222,0.002224392361111111,0.001925998263888889
4467,00:02:29.016,3.616898148148148e-05,0.0,5.425347222222222e-05,2.712673611111111e-05,2.712673611111111e-05
4468,00:02:29.049,0.002197265625,0.0,0.00341796875,0.001491970486111111,0.001681857638888889
4469,00:02:29.082,0.00010850694444444444,0.0,0.0,0.0003255208333333333,0.0
4470,00:02:29.116,0.0,0.0,0.0,0.0,0.0
4471,00:02:29.149,0.0,0.0,0.0,0.0,0.0
4472,00:02:29.182,1.808449074074074e-05,0.0,0.0,5.425347222222222e-05,0.0
4473,00:02:29.216,1.808449074074074e-05,0.0,0.0,5.425347222222222e-05,0.0
4474,00:02:29.249,2.712673611111111e-05,0.0,0.0,8.138020833333333e-05,0.0
4475,00:02:29.282,0.00013563368055555556,0.0,0.0,0.0004069010416666667,0.0
4476,00:02:29.316,0.0,0.0,0.0,0.0,0.0
4477,00:02:29.349,0.00010850694444444444,0.0,0.0,0.0003255208333333333,0.0
4478,00:02:29.383,8.138020833333333e-05,0.0,0.0,0.000244140625,0.0
4479,00:02:29.416,0.0,0.0,0.0,0.0,0.0
4480,00:02:29.449,8.138020833333333e-05,0.0,0.0,0.000244140625,0.0
4481,00:02:29.483,0.0,0.0,0.0,0.0,0.0
4482,00:02:29.516,0.0,0.0,0.0,0.0,0.0
4483,00:02:29.549,0.0,0.0,0.0,0.0,0.0
4484,00:02:29.583,0.006772641782407408,0.0,0.015407986111111112,0.0035536024305555555,0.0013563368055555555
4485,00:02:29.616,2.3671513310185186,15.031331380208334,2.7750922309027777,3.4839680989583335,0.8423936631944444
4486,00:02:29.650,0.0,0.0,0.0,0.0,0.0
4487,00:02:29.683,0.007975260416666666,0.0,0.019938151041666668,0.003716362847222222,0.0002712673611111111
4488,00:02:29.716,0.0007052951388888889,0.0,0.0,0.0021158854166666665,0.0
4489,00:02:29.750,0.0002983940972222222,0.0,0.0,0.0008951822916666666,0.0
4490,00:02:29.783,9.04224537037037e-06,0.0,0.0,2.712673611111111e-05,0.0
4491,00:02:29.816,0.0,0.0,0.0,0.0,0.0
4492,00:02:29.850,0.008581090856481483,0.0,0.006781684027777778,0.004937065972222222,0.014024522569444444
4493,00:02:29.883,0.008581090856481483,0.0,0.006781684027777778,0.004937065972222222,0.014024522569444444
4494,00:02:29.916,0.0,0.0,0.0,0.0,0.0
4495,00:02:29.950,0.0,0.0,0.0,0.0,0.0
4496,00:02:29.983,0.0,0.0,0.0,0.0,0.0
4497,00:02:30.017,0.0015281394675925924,0.0,0.004475911458333333,5.425347222222222e-05,5.425347222222222e-05
4498,00:02:30.050,0.03760669849537037,0.13142903645833334,0.020453559027777776,0.0654025607638889,0.026963975694444444
4499,00:02:30.083,0.0,0.0,0.0,0.0,0.0
4500,00:02:30.117,0.0,0.0,0.0,0.0,0.0
4501,00:02:30.150,0.0,0.0,0.0,0.0,0.0
4502,00:02:30.183,0.0,0.0,0.0,0.0,0.0
4503,00:02:30.217,0.0,0.0,0.0,0.0,0.0
4504,00:02:30.250,0.0,0.0,0.0,0.0,0.0
4505,00:02:30.283,0.007875795717592593,0.4703776041666667,0.0,0.023627387152777776,0.0
4506,00:02:30.317,0.0,0.0,0.0,0.0,0.0
4507,00:02:30.350,0.0,0.0,0.0,0.0,0.0
4508,00:02:30.384,0.0,0.0,0.0,0.0,0.0
4509,00:02:30.417,0.0,0.0,0.0,0.0,0.0
4510,00:02:30.450,0.0,0.0,0.0,0.0,0.0
4511,00:02:30.484,0.0,0.0,0.0,0.0,0.0
4512,00:02:30.517,0.0,0.0,0.0,0.0,0.0
4513,00:02:30.550,0.011112919560185184,0.048421223958333336,0.004937065972222222,0.018771701388888888,0.009629991319444444
4514,00:02:30.584,0.0,0.0,0.0,0.0,0.0
4515,00:02:30.617,0.0,0.0,0.0,0.0,0.0
4516,00:02:30.651,0.0,0.0,0.0,0.0,0.0
4517,00:02:30.684,0.0,0.0,0.0,0.0,0.0
4518,00:02:30.717,0.0,0.0,0.0,0.0,0.0
4519,00:02:30.751,0.009006076388888888,0.228271484375,0.004937065972222222,0.020968967013888888,0.0011121961805555555
4520,00:02:30.784,0.01812065972222222,0.034586588541666664,0.019965277777777776,0.03162977430555555,0.0027669270833333335
4521,00:02:30.817,0.022316261574074073,0.2836100260416667,0.016981336805555556,0.048041449652777776,0.001925998263888889
4522,00:02:30.851,0.02267795138888889,0.24210611979166666,0.015407986111111112,0.0361328125,0.016493055555555556
4523,00:02:30.884,0.01679144965277778,0.3043619791666667,0.008490668402777778,0.0263671875,0.015516493055555556
4524,00:02:30.917,0.004937065972222222,0.07609049479166667,0.004937065972222222,0.009440104166666666,0.00043402777777777775
4525,00:02:30.951,1.061279296875,1.2589518229166667,2.0311414930555554,0.4295247395833333,0.7231716579861112
4526,00:02:30.984,0.02569806134259259,0.08992513020833333,0.053792317708333336,0.011773003472222222,0.011528862847222222
4527,00:02:31.018,0.0,0.0,0.0,0.0,0.0
4528,00:02:31.051,0.03903537326388889,0.24210611979166666,0.057074652777777776,0.04177517361111111,0.018256293402777776
4529,00:02:31.084,0.01465747974537037,0.394287109375,0.0,0.04397243923611111,0.0
4530,00:02:31.118,0.017126012731481483,0.15909830729166666,0.0004069010416666667,0.04722764756944445,0.0037434895833333335
4531,00:02:31.151,0.010136357060185185,0.06917317708333333,0.0018174913194444445,0.024549696180555556,0.004041883680555556
4532,00:02:31.184,0.005126953125,0.103759765625,0.0,0.015380859375,0.0
4533,00:02:31.218,0.004584418402777777,0.0,0.005479600694444444,0.007486979166666667,0.0007866753472222222
4534,00:02:31.251,0.0,0.0,0.0,0.0,0.0
4535,00:02:31.284,0.0006329571759259259,0.0,0.0008680555555555555,0.0004069010416666667,0.0006239149305555555
4536,00:02:31.318,0.000587745949074074,0.0,0.0008680555555555555,0.0002712673611111111,0.0006239149305555555
4537,00:02:31.351,0.0,0.0,0.0,0.0,0.0
4538,00:02:31.385,0.000587745949074074,0.0,0.0008680555555555555,0.0002712673611111111,0.0006239149305555555
4539,00:02:31.418,0.0006329571759259259,0.0,0.0008680555555555555,0.0004069010416666667,0.0006239149305555555
4540,00:02:31.451,0.0,0.0,0.0,0.0,0.0
4541,00:02:31.485,0.0030924479166666665,0.0,0.0008680555555555555,0.007785373263888889,0.0006239149305555555
4542,00:02:31.518,0.008228443287037037,0.048421223958333336,0.0008680555555555555,0.023193359375,0.0006239149305555555
4543,00:02:31.551,0.01777705439814815,0.11067708333333333,0.003390842013888889,0.042561848958333336,0.007378472222222222
4544,00:02:31.585,0.009394892939814815,0.0,0.0008680555555555555,0.026692708333333332,0.0006239149305555555
4545,00:02:31.618,0.003128616898148148,0.0,0.0008680555555555555,0.007893880208333334,0.0006239149305555555
4546,00:02:31.652,0.0,0.0,0.0,0.0,0.0
4547,00:02:31.685,0.000587745949074074,0.0,0.0008680555555555555,0.0002712673611111111,0.0006239149305555555
4548,00:02:31.718,0.002197265625,0.0,0.0008680555555555555,0.005099826388888889,0.0006239149305555555
4549,00:02:31.752,0.0020073784722222225,0.0,0.0,0.006022135416666667,0.0
4550,00:02:31.785,0.008174189814814815,0.08992513020833333,0.0008680555555555555,0.023030598958333332,0.0006239149305555555
4551,00:02:31.818,0.0033908420138888894,0.04150390625,0.0008680555555555555,0.008680555555555556,0.0006239149305555555
4552,00:02:31.852,0.0031467013888888886,0.048421223958333336,0.00048828125,0.008273654513888888,0.0006781684027777778
4553,00:02:31.885,0.003662109375,0.013834635416666666,0.0013563368055555555,0.008327907986111112,0.0013020833333333333
4554,00:02:31.918,0.0006058304398148148,0.0,0.0008680555555555555,0.0003255208333333333,0.0006239149305555555
4555,00:02:31.952,0.002242476851851852,0.0,0.0,0.006727430555555556,0.0
4556,00:02:31.985,0.000587745949074074,0.0,0.0008680555555555555,0.0002712673611111111,0.0006239149305555555
4557,00:02:32.019,0.0028754340277777775,0.0,0.0008680555555555555,0.007134331597222222,0.0006239149305555555
4558,00:02:32.052,0.01566116898148148,0.186767578125,0.0032552083333333335,0.03822157118055555,0.005506727430555556
4559,00:02:32.085,0.0005967881944444444,0.0,0.0008680555555555555,0.00029839409722222225,0.0006239149305555555
4560,00:02:32.119,0.0,0.0,0.0,0.0,0.0
4561,00:02:32.152,1.7043095341435184,1.5702311197916667,3.509765625,0.5233289930555556,1.079833984375
4562,00:02:32.185,0.009666160300925925,0.0830078125,0.007188585069444444,0.020643446180555556,0.0011664496527777778
4563,00:02:32.219,0.003219039351851852,0.06917317708333333,0.0002712673611111111,0.009385850694444444,0.0
4564,00:02:32.252,0.03403501157407408,0.9615071614583334,0.0006781684027777778,0.10137261284722222,5.425347222222222e-05
4565,00:02:32.285,0.006465205439814815,0.013834635416666666,0.0,0.019395616319444444,0.0
4566,00:02:32.319,0.006392867476851852,0.07609049479166667,0.0,0.019178602430555556,0.0
4567,00:02:32.352,0.00044307002314814816,0.0,0.0,0.0013292100694444445,0.0
4568,00:02:32.386,0.006510416666666667,0.07609049479166667,0.0,0.01953125,0.0
4569,00:02:32.419,0.0020797164351851853,0.0,0.0,0.006239149305555556,0.0
4570,00:02:32.452,0.0,0.0,0.0,0.0,0.0
4571,00:02:32.486,0.002477575231481481,0.0,0.0,0.007432725694444444,0.0
4572,00:02:32.519,0.0,0.0,0.0,0.0,0.0
4573,00:02:32.552,0.013780381944444442,0.08992513020833333,0.0035264756944444445,0.030354817708333332,0.007459852430555556
4574,00:02:32.586,0.008382161458333334,0.103759765625,0.0,0.025146484375,0.0
4575,00:02:32.619,0.003833912037037037,0.06917317708333333,0.0,0.011501736111111112,0.0
4576,00:02:32.653,0.003806785300925926,0.11067708333333333,0.0,0.011420355902777778,0.0
4577,00:02:32.686,0.013219762731481483,0.2836100260416667,0.0,0.03965928819444445,0.0
4578,00:02:32.719,0.0650047019675926,3.0021158854166665,0.005154079861111111,0.18977864583333334,8.138020833333333e-05
4579,00:02:32.753,0.003399884259259259,0.013834635416666666,0.0,0.010199652777777778,0.0
4580,00:02:32.786,0.012604890046296299,0.08992513020833333,0.005154079861111111,0.03257921006944445,8.138020833333333e-05
4581,00:02:32.819,0.011782045717592593,0.08992513020833333,0.0,0.035346137152777776,0.0
4582,00:02:32.853,0.005515769675925926,0.09684244791666667,0.0,0.016547309027777776,0.0
4583,00:02:32.886,0.003246166087962963,0.027669270833333332,0.0,0.009738498263888888,0.0
4584,00:02:32.919,0.00010850694444444444,0.06917317708333333,0.0,0.0003255208333333333,0.0
